duration_measured_word,word_score_pc,duration_measured_img,rt,no,img_trigger,session,word,condition,pause_trigger,gender,response,delay_frames_before,correct_resp,pause_trigger_t,delay_frames_after,offset_img,word_trigger,word_label,offset_word,duration_frames,onset_img,onset_word,word_score_warriner,ID,key_t,age,img,scan day
0.7036000840016641,4.2176174504439885,0.710083976999158,0.5458987629972398,1,22,4,insult,faceWord_exp,32,female,y,336,1,2.7108625120017678,180,8.110614143981365,12,neg,1.710513109981548,42,7.4005301669822074,1.006913025979884,2.62,matilde,7.946428929979447,24,image_stim_n.png,Monday
0.695270313997753,2.7437052692255306,0.7039146900060587,0.5404484890168533,2,22,4,stampede,faceWord_exp,32,female,y,180,1,12.82823163899593,336,15.560933301982004,12,neg,11.827748547977535,42,14.857018611975946,11.132478233979782,4.48,matilde,15.397467100992799,24,image_stim_n.png,Monday
0.6939690909930505,0.1872293205875,0.690295217995299,0.4937283290200867,3,22,4,elevator,faceWord_exp,42,female,y,180,1,22.860116137977457,336,25.577234415977728,13,neu,21.86077008099528,42,24.88693919798243,21.16680099000223,5.95,matilde,25.380667527002515,24,image_stim_n.png,Monday
0.6912965060037095,-1.883093263099396,0.7033084380091168,0.42246147998957895,4,21,4,choir,faceWord_exp,31,female,b,336,1,32.877972215996124,180,38.21066613099538,11,pos,31.87653793898062,42,37.50735769298626,31.18524143297691,6.15,matilde,37.92981917297584,24,image_stim_p.png,Monday
0.6941123949945904,0.0196438746392397,0.6911750409926753,0.4774655319924932,5,22,4,worker,faceWord_exp,42,female,y,180,1,42.910550336004235,336,45.62709079799242,13,neu,41.910163697990356,42,44.93591575699975,41.216051302995766,5.95,matilde,45.41338128899224,24,image_stim_n.png,Monday
0.6950408670236357,-1.301667818567906,0.6915764599980321,0.5441718950169161,6,21,4,bicycle,faceWord_exp,31,female,b,180,1,52.92680353397736,336,55.64414414597559,11,pos,51.92720784500125,42,54.952567685977556,51.23216697797761,6.71,matilde,55.49673958099447,24,image_stim_p.png,Monday
0.6946095070161391,-1.5082836116280287,0.7056460699823219,0.5092756550002377,7,21,4,kitchen,faceWord_exp,31,female,b,180,1,62.944264038000256,336,65.67697706498438,11,pos,61.94315719199949,42,64.97133099500206,61.24854768498335,6.17,matilde,65.4806066500023,24,image_stim_p.png,Monday
0.695969497988699,-0.05436507667908295,0.6892826500115916,0.40959335799561813,8,21,4,mouth,faceWord_exp,41,female,b,336,1,72.97728462397936,180,78.29267451999476,13,neu,71.97686435398646,42,77.60339186998317,71.28089485599776,5.59,matilde,78.01298522797879,24,image_stim_p.png,Monday
0.6948145120113622,-1.6859102219357711,0.6910377829917707,0.5269332760071848,9,21,4,truce,faceWord_exp,31,female,b,180,1,82.99261498899432,336,85.70997073798208,11,pos,81.99237819999689,42,85.0189329549903,81.29756368798553,6.42,matilde,85.54586623099749,24,image_stim_p.png,Monday
0.6955724280269351,3.668156535681199,0.7045602830185089,0.5088449750037398,10,22,4,battle,faceWord_exp,32,female,y,336,1,93.01050412197947,180,98.34296145499684,12,neg,92.00983987300424,42,97.63840117197833,91.3142674449773,3.52,matilde,98.14724614698207,24,image_stim_n.png,Monday
0.6932228000077885,-1.17416436554964,0.7051527999865357,0.4417552589729894,11,21,4,bay,faceWord_exp,31,female,b,336,1,103.04361383899231,180,108.3762777739903,11,pos,102.04294543000287,42,107.67112497400376,101.34972262999509,7.23,matilde,108.11288023297675,24,image_stim_p.png,Monday
0.6955194159818348,-2.066768843681998,0.6912486549990717,0.47836913098581135,12,21,4,honey,faceWord_exp,31,female,b,336,1,113.07663621197571,180,118.39279224700294,11,pos,112.07607582397759,42,117.70154359200387,111.38055640799575,7.27,matilde,118.17991272298968,24,image_stim_p.png,Monday
0.6956892790040001,2.8314410724962364,0.6914390349993482,0.6447723709861748,13,22,4,denial,faceWord_exp,32,female,y,180,1,123.0932725549792,336,125.80946386099095,12,neg,122.09155628399458,42,125.1180248259916,121.39586700499058,3.57,matilde,125.76279719697777,24,image_stim_n.png,Monday
0.6938238190195989,0.18094025084207666,0.6910087140277028,0.37817006901605055,14,21,4,journalist,faceWord_exp,41,female,b,336,1,133.10973789999844,180,138.4259888450033,13,neu,132.1091446520004,42,137.7349801309756,131.4153208329808,5.3,matilde,138.11315019999165,24,image_stim_p.png,Monday
0.695590376999462,-2.303583541830637,0.6911573620163836,0.37636563600972295,15,21,4,wonder,faceWord_exp,31,female,b,336,1,143.1263765929907,180,148.44247365600313,11,pos,142.1257534159813,42,147.75131629398675,141.43016303898185,6.68,matilde,148.12768192999647,24,image_stim_p.png,Monday
0.694823206984438,0.42679466080263373,0.6907267060014419,0.49438149499474093,16,22,4,zone,faceWord_exp,32,female,y,336,1,153.14272125897696,180,158.45810969098238,12,neg,152.14247691698256,42,157.76738298498094,151.44765370999812,4.75,matilde,158.26176447997568,24,image_stim_n.png,Monday
0.6937733500089962,0.3545861367636661,0.7053553170117084,0.5234630500199273,17,22,4,put,faceWord_exp,42,female,y,180,1,163.15931036497932,336,165.8921730539878,13,neu,162.15848156099673,42,165.18681773697608,161.46470821098774,5.09,matilde,165.710280786996,24,image_stim_n.png,Monday
0.6939108459919225,-1.3206920491180312,0.6897778490092605,0.29319146799389273,18,21,4,harmonica,faceWord_exp,31,female,b,336,1,173.1926763819938,180,178.50850226799957,11,pos,172.19103277497925,42,177.8187244189903,171.49712192898733,6.32,matilde,178.1119158869842,24,image_stim_p.png,Monday
0.6943621340033133,4.5355840269859025,0.6914503599982709,0.4772709159879014,19,22,4,torment,faceWord_exp,32,female,y,336,1,183.20920644697617,180,188.52526070398744,12,neg,182.2078969689901,42,187.83381034398917,181.51353483498679,2.53,matilde,188.31108125997707,24,image_stim_n.png,Monday
0.6955649210140109,-2.30162279277581,0.6909667560248636,0.47742459300206974,20,21,4,heroism,faceWord_exp,31,female,b,180,1,193.22478999500163,336,195.94143233000068,11,pos,192.22516475099837,42,195.25046557397582,191.52959982998436,7.05,matilde,195.7278901669779,24,image_stim_p.png,Monday
0.6944925659918226,3.1835494020570807,0.6908932949882001,0.46032635698793456,21,22,4,explosion,faceWord_exp,32,female,y,180,1,203.24184832998435,336,205.95818515098654,12,neg,202.24161440998432,42,205.26729185599834,201.5471218439925,3.17,matilde,205.72761821298627,24,image_stim_n.png,Monday
0.6959061870002188,0.4395766978022416,0.7030270300165284,0.4241797620197758,22,21,4,red,faceWord_exp,41,female,b,336,1,213.2586638039793,180,218.59034780799993,13,neu,212.25801594997756,42,217.8873207779834,211.56210976297734,5.67,matilde,218.31150054000318,24,image_stim_p.png,Monday
0.6953123330022208,0.29188517290671034,0.7049733920139261,0.4745017670211382,23,22,4,guard,faceWord_exp,42,female,y,180,1,223.29201365599874,336,226.02490120899165,13,neu,222.291474808997,42,225.31992781697772,221.5961624759948,5.89,matilde,225.79442958399886,24,image_stim_n.png,Monday
0.6932337470061611,-1.2316584124512135,0.704669937986182,0.5576156030001584,24,21,4,banjo,faceWord_exp,31,female,y,336,0,233.3251718529791,180,238.65755648398772,11,pos,232.32452837200253,42,237.95288654600154,231.63129462499637,6.35,matilde,238.5105021490017,24,image_stim_p.png,Monday
0.6959899060020689,-3.0311112754680245,0.6926229300152045,0.4626525049970951,25,21,4,peace,faceWord_exp,31,female,b,180,1,243.35807034999016,336,246.07450777399936,11,pos,242.35757151199505,42,245.38188484398415,241.66158160599298,7.75,matilde,245.84453734898125,24,image_stim_p.png,Monday
0.6958286500012036,-2.1205664047688315,0.6915096659795381,0.2956837279780302,26,21,4,trust,faceWord_exp,31,female,b,336,1,253.37506286398275,180,258.6909800339781,11,pos,252.37439692998305,42,257.9994703679986,251.67856827998185,7.24,matilde,258.2951540959766,24,image_stim_p.png,Monday
0.6958126229874324,0.4398740830446768,0.6913657719851471,0.4109950019919779,27,22,4,hall,faceWord_exp,42,female,y,336,1,263.39130893797847,180,268.7074596019811,13,neu,262.3906172119896,42,268.01609382999595,261.69480458900216,5.89,matilde,268.42708883198793,24,image_stim_n.png,Monday
0.6957161089812871,2.8496222967354625,0.6909546310198493,0.460972513013985,28,22,4,empty,faceWord_exp,32,female,y,336,1,273.4082117759972,180,278.7238177160034,12,neg,272.40745967498515,42,278.03286308498355,271.71174356600386,3.78,matilde,278.49383559799753,24,image_stim_n.png,Monday
0.6950035949994344,3.9974740190684885,0.6912028860242572,0.4618797390139662,29,22,4,accident,faceWord_exp,32,female,y,180,1,283.4249289489817,336,286.1397571080015,12,neg,282.4237074999837,42,285.44855422197725,281.7287039049843,2.55,matilde,285.9104339609912,24,image_stim_n.png,Monday
0.6958684909914155,0.7532200949518182,0.6905910339846741,0.5100449949968606,30,22,4,loan,faceWord_exp,32,female,y,180,1,293.44110297298175,336,296.1571401769761,12,neg,292.44035009198706,42,295.4665491429914,291.74448160099564,4.19,matilde,295.9765941379883,24,image_stim_n.png,Monday
0.6934371579845902,-0.10198134801944247,0.7049859889957588,0.4585682140022982,31,22,4,saw,faceWord_exp,32,female,y,336,1,303.45761058398057,180,308.7901004579908,12,neg,302.45698074498796,42,308.085114468995,301.76354358700337,4.16,matilde,308.5436826829973,24,image_stim_n.png,Monday
0.695519413013244,-2.547043884761341,0.6915344540029764,0.6958767530159093,32,22,4,circus,faceWord_exp,42,female,y,336,1,313.49054201398394,180,318.8067386089824,13,neu,312.49002215100336,42,318.11520415497944,311.7945027379901,5.85,matilde,318.81108090799535,24,image_stim_n.png,Monday
0.6950932710024063,0.6669259665908855,0.7076890190073755,0.4935475529928226,33,22,4,businessman,faceWord_exp,42,female,y,336,1,323.5060583089944,180,328.84005305200117,13,neu,322.50656417099526,42,328.1323640329938,321.81147089999286,5.38,matilde,328.6259115859866,24,image_stim_n.png,Monday
0.6957238739996683,-1.426145970237633,0.6903881680045743,0.47763461899012327,34,21,4,lust,faceWord_exp,31,female,b,180,1,333.540237934998,336,336.25588920500013,11,pos,332.5397732099809,42,335.56550103699556,331.84404933598125,6.26,matilde,336.0431356559857,24,image_stim_p.png,Monday
0.6961405579932034,0.060511318752979076,0.6913195480010472,0.4939503220084589,35,22,4,pig,faceWord_exp,32,female,y,180,1,343.5568624289881,336,346.27323366099154,12,neg,342.55648541098344,42,345.5819141129905,341.86034485299024,4.83,matilde,346.07586443499895,24,image_stim_n.png,Monday
0.6952280210098252,0.19555716741692625,0.6913587110175285,0.46075508900685236,36,22,4,majority,faceWord_exp,32,female,y,336,1,353.57346490598866,180,358.8895970089943,12,neg,352.5728736209858,42,358.1982382979768,351.87764559997595,4.95,matilde,358.65899338698364,24,image_stim_n.png,Monday
0.6951698180055246,-0.5273916336755435,0.6910973299818579,0.46174043300561607,37,22,4,scientist,faceWord_exp,42,female,y,336,1,363.5900782379904,180,368.90610366797773,13,neu,362.5895884119964,42,368.2150063379959,361.89441859399085,5.83,matilde,368.6767467710015,24,image_stim_n.png,Monday
0.6930840519780759,-1.2094761189992442,0.701718300988432,0.5555809520010371,38,21,4,parent,faceWord_exp,31,female,b,336,1,373.6065286999801,180,378.9388657169766,11,pos,372.6062045089784,42,378.23714741598815,371.91312045700033,6.73,matilde,378.7927283679892,24,image_stim_p.png,Monday
0.6952621320087928,3.803034067475641,0.7055650919792242,0.5090509639994707,39,22,4,flood,faceWord_exp,32,female,y,180,1,383.63953192997724,336,386.3725670479762,12,neg,382.63930524900206,42,385.66700195599697,381.94404311699327,2.76,matilde,386.17605291999644,24,image_stim_n.png,Monday
0.6962096900097094,-0.29144085929118746,0.7054656340042129,0.5244185279880185,40,22,4,hand,faceWord_exp,42,female,b,336,0,393.67321200299193,180,399.00561349699274,13,neu,392.67256043999805,42,398.3001478629885,391.97635074998834,5.9,matilde,398.82456639097654,24,image_stim_n.png,Monday
0.6948569850064814,3.4698173961771306,0.6910728419898078,0.6097576759930234,41,22,4,animosity,faceWord_exp,32,female,y,180,1,403.70619382397854,336,406.4221794809855,12,neg,402.70526551498915,42,405.7311066389957,402.01040852998267,3.4,matilde,406.3408643149887,24,image_stim_n.png,Monday
0.6953809379774611,-1.7974288604529352,0.7040368040034082,0.4393638049950823,42,21,4,bonfire,faceWord_exp,31,female,b,336,1,413.7227464589814,180,419.0555059039907,11,pos,412.7217236269789,42,418.3514690999873,412.02634268900147,6.53,matilde,418.7908329049824,24,image_stim_p.png,Monday
0.6954759260115679,0.12602488928311428,0.6894990990113001,0.4425879159825854,43,21,4,shoulder,faceWord_exp,41,female,b,180,1,423.75588986100047,336,426.47196819400415,13,neu,422.7554082389979,42,425.78246909499285,422.05993231298635,5.1,matilde,426.22505701097543,24,image_stim_p.png,Monday
0.6944217199925333,-0.7774272008663468,0.6939081969903782,0.4454675760061946,44,22,4,theme,faceWord_exp,42,female,y,180,1,433.77251321298536,336,436.48847967598704,13,neu,432.7707492419868,42,435.79457147899666,432.07632752199424,5.43,matilde,436.24003905500285,24,image_stim_n.png,Monday
0.6930773869971745,0.37753019343780747,0.7027182900055777,0.5394963779835962,45,22,4,door,faceWord_exp,42,female,y,336,1,443.7890658999968,180,449.12115933099994,13,neu,442.78829656299786,42,448.41844104099437,442.0952191760007,5.43,matilde,448.95793741897796,24,image_stim_n.png,Monday
0.6955393229727633,-2.411716547027706,0.6889015700144228,0.25877881501219235,46,21,4,flower,faceWord_exp,31,female,b,336,1,453.82193093700334,180,459.13774386799196,11,pos,452.82148392297677,42,458.44884229797754,452.125944600004,7.3,matilde,458.7076211129897,24,image_stim_p.png,Monday
0.6959320179885253,-2.8305869761860607,0.68920304698986,0.6594528190034907,47,21,4,gratitude,faceWord_exp,31,female,y,180,0,463.83926911398885,336,466.55467249598587,11,pos,462.83808643498924,42,465.865469448996,462.1421544170007,6.67,matilde,466.5249222679995,24,image_stim_p.png,Monday
0.695607858011499,-0.4880378396985329,0.7044354779936839,0.7076977120013908,48,22,4,chestnut,faceWord_exp,42,female,y,180,1,473.85506710098707,336,476.5872642179893,13,neu,472.8547485609888,42,475.8828287399956,472.1591407029773,5.68,matilde,476.590526451997,24,image_stim_n.png,Monday
0.6955526919919066,2.7422742606943906,0.691221946006408,0.49393672999576665,49,22,4,fallacy,faceWord_exp,32,female,y,180,1,483.88845968199894,336,486.6045727329911,12,neg,482.887770404981,42,485.91335078698467,482.1922177129891,4.0,matilde,486.40728751698043,24,image_stim_n.png,Monday
0.6955816730041988,2.0765857872261098,0.6917519209964667,0.44428410098771565,50,22,4,court,faceWord_exp,32,female,y,336,1,493.9050754469936,180,499.22110468900064,12,neg,492.9043998119887,42,498.5293527680042,492.2088181389845,3.52,matilde,498.9736368689919,24,image_stim_n.png,Monday
0.6951950779766776,2.6978270877422883,0.691176951979287,0.44530880099046044,51,22,4,scream,faceWord_exp,32,female,y,180,1,503.9214555109793,336,506.6373002049804,12,neg,502.92056960897753,42,505.94612325300113,502.22537453100085,3.02,matilde,506.3914320539916,24,image_stim_n.png,Monday
0.6934221270203125,1.95458394600482,0.7054706149792764,0.4254762079799548,52,22,4,snake,faceWord_exp,32,female,y,180,1,513.9379733270034,336,516.6708442749805,12,neg,512.9376458530023,42,515.9653736600012,512.244223725982,4.03,matilde,516.3908498679812,24,image_stim_n.png,Monday
0.6951990719826426,-0.4066038871991289,0.6916342560143676,0.44371249902178533,53,22,4,baseball,faceWord_exp,42,female,y,180,1,523.9712957220036,336,526.6873032269941,13,neu,522.9707094869809,42,525.9956689709798,522.2755104149983,5.79,matilde,526.4393814700015,24,image_stim_n.png,Monday
0.695820538996486,-0.6996261236875504,0.6911615190037992,0.44358301899046637,54,22,4,bell,faceWord_exp,42,female,y,336,1,533.9878616259957,180,539.3041111310013,13,neu,532.9870787189866,42,538.6129496119975,532.2912581799901,5.67,matilde,539.0565326309879,24,image_stim_n.png,Monday
0.695861807995243,-1.7294291477603156,0.7050934330036398,0.5747643200156745,55,21,4,dog,faceWord_exp,31,female,b,180,1,544.0043071959808,336,546.7363610719913,11,pos,543.0036133779795,42,546.0312676389876,542.3077515699842,7.0,matilde,546.6060319590033,24,image_stim_p.png,Monday
0.6960950159991626,-0.9453395472380092,0.6914255940064322,0.5611800350015983,56,21,4,team,faceWord_exp,41,female,b,336,1,554.036179466988,180,559.3537960359827,13,neu,553.0368267199956,42,558.6623704419762,552.3407317039964,5.91,matilde,559.2235504769778,24,image_stim_p.png,Monday
0.695595935016172,-0.3663992490442602,0.690023940987885,0.5767143839912023,57,22,4,expensive,faceWord_exp,32,female,y,336,1,564.0540970879956,180,569.3694186649809,12,neg,563.0532974429952,42,568.679394723993,562.3577015079791,3.36,matilde,569.2561091079842,24,image_stim_n.png,Monday
0.6942318859801162,-0.9031069202434168,0.6920383760007098,0.3952628439874388,58,21,4,boy,faceWord_exp,41,female,b,336,1,574.0704747629934,180,579.3864465359948,13,neu,573.0701253019797,42,578.694408159994,572.3758934159996,5.84,matilde,579.0896710039815,24,image_stim_p.png,Monday
0.6927526909857988,-2.93465986085152,0.7046797149814665,0.45714689197484404,59,21,4,festival,faceWord_exp,31,female,b,180,1,584.0870012039959,336,586.8198970299854,11,pos,583.0866673409764,42,586.115217315004,582.3939146499906,6.84,matilde,586.5723642069788,24,image_stim_p.png,Monday
0.6947299049934372,-1.5215329943370883,0.6910853180161212,0.5106767899997067,60,21,4,bread,faceWord_exp,31,female,b,336,1,594.1199618749961,180,599.436243144999,11,pos,593.1196745449852,42,598.7451578269829,592.4249446399917,6.52,matilde,599.2558346169826,24,image_stim_p.png,Monday
