delay_frames_before,ID,duration_measured_word,duration_measured_img,offset_img,word_score_warriner,word_trigger,rt,key_t,scan day,word_label,gender,word_score_pc,onset_word,delay_frames_after,response,offset_word,onset_img,duration_frames,condition,word,correct_resp,pause_trigger_t,img,age,session,pause_trigger,img_trigger,no
336,mikkel,0.7035461280001982,0.6984673369997836,8.032336476999944,5.83,13,0.41899065299980975,7.7528597929999705,Monday,neu,male,-0.5273916336755435,1.0129216709999582,180,b,1.7164677990001564,7.333869140000161,42,faceWord_exp,scientist,1,2.716873272000157,image_stim_p.png,,4,41,21,1
336,mikkel,0.6945898930000567,0.7006675669999822,18.050159527999995,7.05,11,0.4707563189999746,17.820248279999987,Monday,pos,male,-2.30162279277581,11.03865109100002,180,b,11.733240984000076,17.349491961000012,42,faceWord_exp,heroism,1,12.73315446200013,image_stim_p.png,,4,31,21,2
336,mikkel,0.6969781089999287,0.6901499610000883,28.050368710000157,5.09,13,0.5596403619999819,27.91985911100005,Monday,neu,male,0.3545861367636661,21.05387088800012,180,b,21.75084899700005,27.36021874900007,42,faceWord_exp,put,1,22.749651429000096,image_stim_p.png,,4,41,21,3
180,mikkel,0.6975906630000281,0.7051896540001508,35.46852492000016,3.52,12,0.5401208109999516,35.303456076999964,Monday,neg,male,3.668156535681199,31.052807453000014,336,y,31.750398116000042,34.76333526600001,42,faceWord_exp,battle,1,32.75066064600014,image_stim_n.png,,4,32,22,4
180,mikkel,0.6978089169999748,0.6904435719998219,45.46918234999998,4.16,12,0.3381247209999856,45.11686349900015,Monday,neg,male,-0.10198134801944247,41.07033103100002,336,y,41.768139948,44.77873877800016,42,faceWord_exp,saw,1,42.769447764999995,image_stim_n.png,,4,32,22,5
336,mikkel,0.6978887339998892,0.6869391789998645,58.06569072299999,5.9,13,0.3221089749999919,57.700860519000116,Monday,neu,male,-0.29144085929118746,51.07112750100009,180,b,51.76901623499998,57.378751544000124,42,faceWord_exp,hand,0,52.76831441400009,image_stim_n.png,,4,42,22,6
180,mikkel,0.692985292000003,0.6896517259999655,65.46821438899997,5.38,13,0.5390324459999647,65.31759510899997,Monday,neu,male,0.6669259665908855,61.07206009200013,336,b,61.76504538400013,64.778562663,42,faceWord_exp,businessman,1,62.765835627000115,image_stim_p.png,,4,41,21,7
336,mikkel,0.6979750850000528,0.6894229069998801,78.06912981799996,7.23,11,0.3217134469998655,77.70142035799995,Monday,pos,male,-1.17416436554964,71.06993710699999,180,b,71.76791219200004,77.37970691100008,42,faceWord_exp,bay,1,72.76854470700005,image_stim_p.png,,4,31,21,8
336,mikkel,0.6964444270001877,0.70030864499995,88.09854811600007,6.53,11,0.4749557919999461,87.87319526300007,Monday,pos,male,-1.7974288604529352,81.07204305799996,180,b,81.76848748500015,87.39823947100012,42,faceWord_exp,bonfire,1,82.76562483700013,image_stim_p.png,,4,31,21,9
336,mikkel,0.6967077940000763,0.6987840010001491,98.13249267300012,3.36,12,0.502708599000016,97.93641727099998,Monday,neg,male,-0.3663992490442602,91.10287143999994,180,y,91.79957923400002,97.43370867199997,42,faceWord_exp,expensive,1,92.80025624600012,image_stim_n.png,,4,32,22,10
336,mikkel,0.697078638999983,0.6886338300000716,108.13138680400016,7.75,11,0.527770910000072,107.97052388400016,Monday,pos,male,-3.0311112754680245,101.13539105300015,180,b,101.83246969200013,107.44275297400009,42,faceWord_exp,peace,1,102.83309087299995,image_stim_p.png,,4,31,21,11
180,mikkel,0.6956272789998366,0.7012896510000246,115.54822248300002,6.15,11,0.48822999300000447,115.335162825,Monday,pos,male,-1.883093263099396,111.13650547600014,336,b,111.83213275499998,114.846932832,42,faceWord_exp,choir,1,112.8322835240001,image_stim_p.png,,4,31,21,12
336,mikkel,0.6961683869999433,0.6863813889999619,128.148007366,5.95,13,0.3234468680000191,127.78507284500006,Monday,neu,male,0.0196438746392397,121.15286488100014,180,b,121.84903326800008,127.46162597700004,42,faceWord_exp,worker,1,122.84896568700015,image_stim_p.png,,4,41,21,13
336,mikkel,0.6966886959999101,0.6877236660000108,138.14810922700008,7.0,11,0.5244477080000252,137.9848332690001,Monday,pos,male,-1.7294291477603156,131.15137592500014,180,b,131.84806462100005,137.46038556100007,42,faceWord_exp,dog,1,132.84862227500003,image_stim_p.png,,4,31,21,14
336,mikkel,0.697223213000143,0.6848301079999146,148.14797342099996,4.83,12,0.4091674989999774,147.87231081200002,Monday,neg,male,0.060511318752979076,141.15099502199996,180,y,141.8482182350001,147.46314331300005,42,faceWord_exp,pig,1,142.84955121200005,image_stim_n.png,,4,32,22,15
336,mikkel,0.6964054349998605,0.6858795289999762,158.14770210899997,6.35,11,0.3886187279999831,157.85044130799997,Monday,pos,male,-1.2316584124512135,151.15150912100012,180,b,151.84791455599998,157.46182258,42,faceWord_exp,banjo,1,152.84883051600013,image_stim_p.png,,4,31,21,16
336,mikkel,0.6955033549998006,0.6864682189998348,168.14720474399996,4.0,12,0.4909689009998601,167.951705426,Monday,neg,male,2.7422742606943906,161.15224234000016,180,y,161.84774569499996,167.46073652500013,42,faceWord_exp,fallacy,1,162.8486001240001,image_stim_n.png,,4,32,22,17
180,mikkel,0.6976784890000545,0.6874578510000902,175.5476171570001,6.71,11,0.44160877200010873,175.30176807800012,Monday,pos,male,-1.301667818567906,171.15071958299995,336,b,171.848398072,174.860159306,42,faceWord_exp,bicycle,1,172.84848084300006,image_stim_p.png,,4,31,21,18
180,mikkel,0.6951940490000652,0.6874487589998353,185.54873242899998,5.68,13,0.5227990269997917,185.38408269699994,Monday,neu,male,-0.4880378396985329,181.15228171600006,336,b,181.84747576500013,184.86128367000015,42,faceWord_exp,chestnut,1,182.84762969200006,image_stim_p.png,,4,41,21,19
180,mikkel,0.6960514140000669,0.6865511700000297,195.548201349,5.3,13,0.42264535699996486,195.28429553599995,Monday,neu,male,0.18094025084207666,191.15143908799996,336,b,191.84749050200003,194.86165017899998,42,faceWord_exp,journalist,1,192.847895977,image_stim_p.png,,4,41,21,20
336,mikkel,0.6968712559998949,0.6863794609998877,208.14696890100004,5.89,13,0.5401833070000066,208.00077274700016,Monday,neu,male,0.4398740830446768,201.15040607000014,180,y,201.84727732600004,207.46058944000015,42,faceWord_exp,hall,1,202.84772776199998,image_stim_n.png,,4,42,22,21
180,mikkel,0.6970801060001577,0.690093367000145,215.5675625240001,3.57,12,0.4568220010000914,215.33429115800004,Monday,neg,male,2.8314410724962364,211.17096085699995,336,y,211.8680409630001,214.87746915699995,42,faceWord_exp,denial,1,212.867204249,image_stim_n.png,,4,32,22,22
336,mikkel,0.6952150459999302,0.6997122899999795,228.1813281740001,5.89,13,0.5524030340000081,228.03401891800013,Monday,neu,male,0.29188517290671034,221.1718454700001,180,y,221.86706051600004,227.48161588400012,42,faceWord_exp,guard,1,222.86839813100005,image_stim_n.png,,4,42,22,23
180,mikkel,0.695917473999998,0.6846256530000119,235.57981142200015,2.53,12,0.4216602309998052,235.31684599999994,Monday,neg,male,4.5355840269859025,231.18509414100004,336,y,231.88101161500003,234.89518576900014,42,faceWord_exp,torment,1,232.88223870800016,image_stim_n.png,,4,32,22,24
180,mikkel,0.693458696000107,0.6859442429999945,245.580297471,3.02,12,0.4396556760000294,245.33400890400003,Monday,neg,male,2.6978270877422883,241.186864904,336,y,241.8803236000001,244.894353228,42,faceWord_exp,scream,1,242.88147034400004,image_stim_n.png,,4,32,22,25
180,mikkel,0.6954479759999685,0.6862830430000031,255.58063736999998,5.1,13,0.5230885309999849,255.41744285799996,Monday,neu,male,0.12602488928311428,251.185245378,336,b,251.88069335399996,254.89435432699997,42,faceWord_exp,shoulder,1,252.880932756,image_stim_p.png,,4,41,21,26
180,mikkel,0.6959974310000234,0.6875530100001015,265.58117981400005,2.76,12,0.47655668500010506,265.37018348900006,Monday,neg,male,3.803034067475641,261.1848733040001,336,y,261.88087073500014,264.89362680399995,42,faceWord_exp,flood,1,262.881252505,image_stim_n.png,,4,32,22,27
336,mikkel,0.6959514830000444,0.6863117460000012,278.18028286799995,6.26,11,0.3559458250001626,277.8499169470001,Monday,pos,male,-1.426145970237633,271.1849969350001,180,b,271.8809484180001,277.49397112199995,42,faceWord_exp,lust,1,272.88144132900015,image_stim_p.png,,4,31,21,28
336,mikkel,0.6958960469999056,0.6864515390000179,288.180097167,6.42,11,0.45619279200013807,287.9498384200001,Monday,pos,male,-1.6859102219357711,281.18451423600004,180,b,281.88041028299995,287.49364562799997,42,faceWord_exp,truce,1,282.8814964840001,image_stim_p.png,,4,31,21,29
180,mikkel,0.6960288079999373,0.6860326739999891,295.5797282180001,2.62,12,0.6762401419998696,295.569935686,Monday,neg,male,4.2176174504439885,291.1837712470001,336,y,291.87980005500003,294.89369554400014,42,faceWord_exp,insult,1,292.88141985200014,image_stim_n.png,,4,32,22,30
180,mikkel,0.6968805029998748,0.687637015999826,305.64700165499994,3.17,12,0.44018148299983295,305.39954612199995,Monday,neg,male,3.1835494020570807,301.2175950400001,336,y,301.914475543,304.9593646390001,42,faceWord_exp,explosion,1,302.913794244,image_stim_n.png,,4,32,22,31
180,mikkel,0.6962303899999824,0.6866477319999831,315.6468067380001,6.17,11,0.4095387180000216,315.36969772400016,Monday,pos,male,-1.5082836116280287,311.2501018780001,336,b,311.9463322680001,314.96015900600014,42,faceWord_exp,kitchen,1,312.94730739500005,image_stim_p.png,,4,31,21,32
336,mikkel,0.6956072339999082,0.6853706510000848,328.24578746600014,4.48,12,0.355414693000057,327.9158315080001,Monday,neg,male,2.7437052692255306,321.25030325800003,180,y,321.94591049199994,327.56041681500005,42,faceWord_exp,stampede,1,322.94650125600015,image_stim_n.png,,4,32,22,33
180,mikkel,0.6987719989999732,0.6863630640000338,335.666099758,5.43,13,0.4694953940002051,335.44923208800014,Monday,neu,male,0.37753019343780747,331.24732112100014,336,b,331.9460931200001,334.97973669399994,42,faceWord_exp,door,1,332.967370826,image_stim_p.png,,4,41,21,34
336,mikkel,0.6959835210000165,0.6869738180000695,348.26586140400013,5.91,13,0.4705251949999365,348.049412781,Monday,neu,male,-0.9453395472380092,341.2664372710001,180,y,341.9624207920001,347.57888758600006,42,faceWord_exp,team,1,342.96664343500015,image_stim_n.png,,4,42,22,35
336,mikkel,0.6922632959999646,0.6818631900000582,358.2628003080001,7.3,11,0.43519763199992667,358.01613475,Monday,pos,male,-2.411716547027706,351.269341038,180,b,351.96160433399996,357.58093711800007,42,faceWord_exp,flower,1,352.96242377199997,image_stim_p.png,,4,31,21,36
180,mikkel,0.6959783039999365,0.6847631790001287,365.6624143060001,5.67,13,0.49179495900011716,365.46944608600006,Monday,neu,male,0.4395766978022416,361.2693544010001,336,b,361.96533270500004,364.97765112699994,42,faceWord_exp,red,1,362.966593721,image_stim_p.png,,4,41,21,37
180,mikkel,0.6977007170000888,0.7125018919998638,375.695455971,3.4,12,0.5336586729999908,375.5166127520001,Monday,neg,male,3.4698173961771306,371.26830781600006,336,y,371.96600853300015,374.98295407900014,42,faceWord_exp,animosity,1,372.9659771020001,image_stim_n.png,,4,32,22,38
180,mikkel,0.6960687860000689,0.6868793280000318,385.69676470900004,4.75,12,0.5224030619999667,385.53228844299997,Monday,neg,male,0.42679466080263373,381.30045782699995,336,y,381.996526613,385.009885381,42,faceWord_exp,zone,1,382.99635207999995,image_stim_n.png,,4,32,22,39
336,mikkel,0.6959229900000992,0.6846195289999741,398.31250666999995,4.19,12,0.4709637850000945,398.09885092600007,Monday,neg,male,0.7532200949518182,391.300525052,180,y,391.9964480420001,397.627887141,42,faceWord_exp,loan,1,392.99725270600015,image_stim_n.png,,4,32,22,40
336,mikkel,0.6952641259999837,0.6857214509998357,408.31315281499997,3.52,12,0.5051743199999237,408.13260568400005,Monday,neg,male,2.0765857872261098,401.317005162,180,y,402.01226928799997,407.62743136400013,42,faceWord_exp,court,1,403.013187455,image_stim_n.png,,4,32,22,41
180,mikkel,0.695369423000102,0.685303329999897,415.71224175,6.84,11,0.5890795549998984,415.616017975,Monday,pos,male,-2.93465986085152,411.31718034100004,336,b,412.01254976400014,415.0269384200001,42,faceWord_exp,festival,1,413.0125879540001,image_stim_p.png,,4,31,21,42
180,mikkel,0.69556286299985,0.6857410869999967,425.7126483530001,6.73,11,0.4715532180000537,425.49846048400013,Monday,pos,male,-1.2094761189992442,421.3168262260001,336,b,422.01238908899995,425.0269072660001,42,faceWord_exp,parent,1,423.01314175100015,image_stim_p.png,,4,31,21,43
336,mikkel,0.6961587160001272,0.6853512790000877,438.3118404920001,5.43,13,0.454939190999994,438.081428404,Monday,neu,male,-0.7774272008663468,431.316425491,180,b,432.01258420700015,437.626489213,42,faceWord_exp,theme,1,433.0121501450001,image_stim_p.png,,4,41,21,44
336,mikkel,0.6958133729999645,0.6872008470002129,448.31222437300016,7.24,11,0.4906733070001792,448.11569683300013,Monday,pos,male,-2.1205664047688315,441.31671736500016,180,b,442.0125307380001,447.62502352599995,42,faceWord_exp,trust,1,443.01298576600016,image_stim_p.png,,4,31,21,45
336,mikkel,0.6987564809999185,0.6856488749999698,458.32780710299994,4.03,12,0.4222343339999952,458.06439256199997,Monday,neg,male,1.95458394600482,451.3135731970001,180,y,452.012329678,457.64215822799997,42,faceWord_exp,snake,1,453.028908732,image_stim_n.png,,4,32,22,46
336,mikkel,0.6970315629998822,0.6861705999999685,468.32882640799994,3.78,12,0.4557769000000462,468.098432708,Monday,neg,male,2.8496222967354625,461.33187136100014,180,y,462.028902924,467.642655808,42,faceWord_exp,empty,1,463.02921185800005,image_stim_n.png,,4,32,22,47
336,mikkel,0.6950691050001296,0.6866195590000643,478.3287405000001,5.85,13,0.47206782000012026,478.11418876100015,Monday,neu,male,-2.547043884761341,471.33344736899994,180,b,472.02851647400007,477.64212094100003,42,faceWord_exp,circus,1,473.02927373800003,image_stim_p.png,,4,41,21,48
336,mikkel,0.6952791339999749,0.6863094129998899,488.32852652199995,6.68,11,0.4253424470000482,488.0675595560001,Monday,pos,male,-2.303583541830637,481.3322767930001,180,b,482.0275559270001,487.64221710900006,42,faceWord_exp,wonder,1,483.02795126900014,image_stim_p.png,,4,31,21,49
180,mikkel,0.6954045750001114,0.6863159619999806,495.72837665299994,6.67,11,0.4726942480001526,495.5147549390001,Monday,pos,male,-2.8305869761860607,491.332786465,336,b,492.02819104000014,495.04206069099996,42,faceWord_exp,gratitude,1,493.0291222640001,image_stim_p.png,,4,31,21,50
336,mikkel,0.6971740640001372,0.6859041410000373,508.328197928,5.59,13,0.488075919000039,508.130369706,Monday,neu,male,-0.05436507667908295,501.33079974299994,180,b,502.0279738070001,507.64229378699997,42,faceWord_exp,mouth,1,503.029033088,image_stim_p.png,,4,41,21,51
180,mikkel,0.6957574569998997,0.6857679699999153,515.728227391,4.95,12,0.5257329260000461,515.5681923470001,Monday,neg,male,0.19555716741692625,511.33231340700013,336,b,512.028070864,515.0424594210001,42,faceWord_exp,majority,0,513.027788764,image_stim_n.png,,4,32,22,52
336,mikkel,0.694680825999967,0.6869724339999266,528.327782549,2.55,12,0.5073914800000239,528.148201595,Monday,neg,male,3.9974740190684885,521.332271494,180,y,522.02695232,527.640810115,42,faceWord_exp,accident,1,523.0283548780001,image_stim_n.png,,4,32,22,53
180,mikkel,0.6950975560000643,0.6861470600001667,535.7277666290001,6.52,11,0.43965081300007114,535.481270382,Monday,pos,male,-1.5215329943370883,531.331792015,336,b,532.0268895710001,535.041619569,42,faceWord_exp,bread,1,533.029277659,image_stim_p.png,,4,31,21,54
336,mikkel,0.695918157000051,0.6861600490001365,548.3278626030001,5.67,13,0.5063129380000646,548.148015492,Monday,neu,male,-0.6996261236875504,541.331256877,180,b,542.027175034,547.641702554,42,faceWord_exp,bell,1,543.028078202,image_stim_p.png,,4,41,21,55
180,mikkel,0.6962782839998454,0.6863952589999371,555.727334142,7.27,11,0.47261845499997435,555.513557338,Monday,pos,male,-2.066768843681998,551.3309090510002,336,b,552.027187335,555.0409388830001,42,faceWord_exp,honey,1,553.0271567270001,image_stim_p.png,,4,31,21,56
180,mikkel,0.6976064670000142,0.6867093220000697,565.7275397160001,5.84,13,0.5229909839999891,565.5638213780001,Monday,neu,male,-0.9031069202434168,561.330455093,336,y,562.02806156,565.0408303940001,42,faceWord_exp,boy,1,563.028236486,image_stim_n.png,,4,42,22,57
180,mikkel,0.6948747559999902,0.6903222040000401,575.7608594350002,5.95,13,0.49608598700001494,575.5666232180001,Monday,neu,male,0.1872293205875,571.3322617050001,336,y,572.027136461,575.0705372310001,42,faceWord_exp,elevator,1,573.027332982,image_stim_n.png,,4,42,22,58
180,mikkel,0.6949462469999617,0.6954944199999318,585.771863892,6.32,11,0.48185089799994785,585.5582203700001,Monday,pos,male,-1.3206920491180312,581.365171509,336,b,582.060117756,585.0763694720001,42,faceWord_exp,harmonica,1,583.061196875,image_stim_p.png,,4,31,21,59
336,mikkel,0.6928418899999542,0.700439465000045,598.388531888,5.79,13,0.4720884670000487,598.16018089,Monday,neu,male,-0.4066038871991289,591.3789402580001,180,b,592.071782148,597.688092423,42,faceWord_exp,baseball,1,593.072223938,image_stim_p.png,,4,41,21,60
